customer_id,name,country,signup_date
2598,customer_2598,BR,2020-11-28
2599,customer_2599,AU,2021-12-22
2600,customer_2600,DE,2025-08-09
2601,customer_2601,GB,2024-08-04
2602,customer_2602,US,2020-05-26
2603,customer_2603,GB,2025-05-29
2604,customer_2604,JP,2022-06-02
2605,customer_2605,GB,2024-10-10
2606,customer_2606,GB,2022-07-27
2607,customer_2607,JP,2023-02-18
2608,customer_2608,IN,2020-02-09
2609,customer_2609,JP,2021-04-26
2610,customer_2610,GB,2023-12-12
2611,customer_2611,AU,2024-10-06
2612,customer_2612,AU,2019-08-11
2613,customer_2613,US,2019-07-12
2614,customer_2614,JP,2023-09-29
2615,customer_2615,NP,2022-01-22
2616,customer_2616,BR,2024-10-22
2617,customer_2617,AU,2019-06-20
2618,customer_2618,NP,2021-05-23
2619,customer_2619,BR,2019-03-30
2620,customer_2620,AU,2023-11-09
2621,customer_2621,GB,2024-11-14
2622,customer_2622,DE,2020-01-27
2623,customer_2623,NP,2021-03-20
2624,customer_2624,AU,2024-10-15
2625,customer_2625,AU,2019-04-14
2626,customer_2626,JP,2025-07-08
2627,customer_2627,AU,2025-01-26
2628,customer_2628,NP,2020-01-17
2629,customer_2629,JP,2019-12-14
2630,customer_2630,NP,2023-09-26
2631,customer_2631,AU,2019-01-26
2632,customer_2632,BR,2022-06-18
2633,customer_2633,AU,2019-06-14
2634,customer_2634,JP,2022-08-21
2635,customer_2635,NP,2021-05-25
2636,customer_2636,NP,2023-11-02
2637,customer_2637,IN,2025-01-10
2638,customer_2638,BR,2022-05-06
2639,customer_2639,US,2023-05-24
2640,customer_2640,GB,2023-02-09
2641,customer_2641,US,2025-09-28
2642,customer_2642,DE,2020-07-31
2643,customer_2643,US,2020-08-20
2644,customer_2644,DE,2021-08-04
2645,customer_2645,DE,2024-01-16
2646,customer_2646,NP,2024-12-03
2647,customer_2647,JP,2020-11-26
2648,customer_2648,GB,2019-10-02
2649,customer_2649,AU,2023-03-02
2650,customer_2650,IN,2023-02-02
2651,customer_2651,AU,2021-07-25
2652,customer_2652,AU,2020-04-05
2653,customer_2653,AU,2024-10-25
2654,customer_2654,IN,2024-10-17
2655,customer_2655,GB,2024-02-12
2656,customer_2656,JP,2022-12-18
2657,customer_2657,NP,2020-10-15
2658,customer_2658,IN,2021-10-04
2659,customer_2659,BR,2019-06-21
2660,customer_2660,US,2020-09-16
2661,customer_2661,DE,2022-01-31
2662,customer_2662,GB,2021-12-28
2663,customer_2663,US,2019-07-20
2664,customer_2664,DE,2025-07-22
2665,customer_2665,US,2020-11-01
2666,customer_2666,JP,2022-06-27
2667,customer_2667,US,2022-03-09
2668,customer_2668,AU,2022-03-19
2669,customer_2669,NP,2024-10-13
2670,customer_2670,AU,2024-02-09
2671,customer_2671,GB,2024-12-09
2672,customer_2672,GB,2021-08-05
2673,customer_2673,GB,2020-10-24
2674,customer_2674,US,2021-12-04
2675,customer_2675,AU,2022-11-04
2676,customer_2676,JP,2021-04-22
2677,customer_2677,AU,2022-02-24
2678,customer_2678,AU,2020-01-13
2679,customer_2679,JP,2022-12-30
2680,customer_2680,IN,2023-11-20
2681,customer_2681,NP,2022-08-10
2682,customer_2682,NP,2024-12-22
2683,customer_2683,DE,2025-10-25
2684,customer_2684,GB,2025-03-13
2685,customer_2685,JP,2019-08-21
2686,customer_2686,DE,2025-01-11
2687,customer_2687,US,2021-04-14
2688,customer_2688,JP,2022-02-03
2689,customer_2689,BR,2021-10-26
2690,customer_2690,AU,2020-12-11
2691,customer_2691,BR,2025-01-02
2692,customer_2692,JP,2023-05-14
2693,customer_2693,AU,2025-08-14
2694,customer_2694,DE,2025-07-14
2695,customer_2695,AU,2021-11-15
2696,customer_2696,IN,2023-12-23
2697,customer_2697,US,2022-06-09
2698,customer_2698,DE,2022-05-22
2699,customer_2699,US,2024-01-24
2700,customer_2700,NP,2023-09-19
2701,customer_2701,AU,2025-03-29
2702,customer_2702,GB,2024-04-15
2703,customer_2703,US,2023-04-05
2704,customer_2704,GB,2025-04-17
2705,customer_2705,NP,2019-09-13
2706,customer_2706,IN,2024-03-23
2707,customer_2707,BR,2021-09-07
2708,customer_2708,IN,2021-12-18
2709,customer_2709,BR,2024-05-08
2710,customer_2710,GB,2020-11-15
2711,customer_2711,NP,2025-01-18
2712,customer_2712,NP,2022-06-03
2713,customer_2713,AU,2021-05-22
2714,customer_2714,JP,2021-03-31
2715,customer_2715,JP,2021-11-18
2716,customer_2716,DE,2025-06-14
2717,customer_2717,DE,2019-09-14
2718,customer_2718,BR,2022-06-23
2719,customer_2719,JP,2024-09-18
2720,customer_2720,US,2022-03-26
2721,customer_2721,BR,2022-11-16
2722,customer_2722,BR,2021-05-20
2723,customer_2723,NP,2019-12-07
2724,customer_2724,DE,2023-05-18
2725,customer_2725,GB,2025-04-18
2726,customer_2726,JP,2022-07-24
2727,customer_2727,US,2021-12-16
2728,customer_2728,NP,2019-11-19
2729,customer_2729,JP,2025-06-19
2730,customer_2730,DE,2024-12-13
2731,customer_2731,AU,2025-03-04
2732,customer_2732,JP,2021-06-16
2733,customer_2733,AU,2023-04-13
2734,customer_2734,US,2021-12-17
2735,customer_2735,DE,2020-08-09
2736,customer_2736,US,2020-05-29
2737,customer_2737,JP,2021-08-17
2738,customer_2738,US,2022-10-15
2739,customer_2739,DE,2019-11-02
2740,customer_2740,IN,2023-10-22
2741,customer_2741,US,2022-02-18
2742,customer_2742,NP,2025-01-11
2743,customer_2743,JP,2020-11-27
2744,customer_2744,AU,2019-05-10
2745,customer_2745,US,2021-02-19
2746,customer_2746,DE,2025-08-30
2747,customer_2747,US,2021-03-15
2748,customer_2748,GB,2023-10-26
2749,customer_2749,DE,2024-10-09
2750,customer_2750,AU,2020-12-11
2751,customer_2751,US,2023-05-26
2752,customer_2752,NP,2020-05-26
2753,customer_2753,JP,2021-06-24
2754,customer_2754,BR,2021-01-10
2755,customer_2755,AU,2023-08-08
2756,customer_2756,GB,2024-12-29
2757,customer_2757,AU,2020-09-22
2758,customer_2758,BR,2020-12-29
2759,customer_2759,IN,2024-08-14
2760,customer_2760,DE,2022-03-03
2761,customer_2761,US,2022-07-06
2762,customer_2762,DE,2023-10-31
2763,customer_2763,IN,2019-12-10
2764,customer_2764,NP,2024-12-19
2765,customer_2765,US,2021-07-02
2766,customer_2766,JP,2023-07-05
2767,customer_2767,IN,2021-12-16
2768,customer_2768,AU,2024-02-26
2769,customer_2769,DE,2023-03-09
2770,customer_2770,AU,2020-03-09
2771,customer_2771,BR,2020-04-14
2772,customer_2772,NP,2025-01-02
2773,customer_2773,US,2022-07-23
2774,customer_2774,BR,2020-11-20
2775,customer_2775,JP,2019-12-25
2776,customer_2776,IN,2019-11-17
2777,customer_2777,JP,2025-04-18
2778,customer_2778,AU,2025-09-06
2779,customer_2779,DE,2021-09-10
2780,customer_2780,NP,2020-05-19
2781,customer_2781,IN,2021-11-13
2782,customer_2782,AU,2019-12-08
2783,customer_2783,GB,2022-10-06
2784,customer_2784,GB,2023-04-15
2785,customer_2785,AU,2025-09-29
2786,customer_2786,NP,2021-03-08
2787,customer_2787,IN,2020-05-09
2788,customer_2788,NP,2019-11-30
2789,customer_2789,NP,2021-07-31
2790,customer_2790,GB,2023-02-11
2791,customer_2791,AU,2019-06-16
2792,customer_2792,US,2024-03-12
2793,customer_2793,BR,2022-02-24
2794,customer_2794,JP,2024-06-05
2795,customer_2795,NP,2022-03-05
2796,customer_2796,AU,2020-01-24
2797,customer_2797,GB,2019-02-23
2798,customer_2798,JP,2022-10-24
2799,customer_2799,BR,2022-09-10
2800,customer_2800,DE,2024-07-27
2801,customer_2801,GB,2025-01-02
2802,customer_2802,DE,2020-02-07
2803,customer_2803,AU,2021-02-25
2804,customer_2804,NP,2020-06-03
2805,customer_2805,US,2019-09-24
2806,customer_2806,AU,2019-01-07
2807,customer_2807,IN,2019-07-25
2808,customer_2808,IN,2022-08-04
2809,customer_2809,GB,2020-01-15
2810,customer_2810,US,2020-05-01
2811,customer_2811,JP,2019-10-22
2812,customer_2812,IN,2023-12-16
2813,customer_2813,US,2023-05-09
2814,customer_2814,AU,2025-08-02
2815,customer_2815,US,2019-10-06
2816,customer_2816,NP,2020-06-05
2817,customer_2817,BR,2022-02-13
2818,customer_2818,GB,2023-06-11
2819,customer_2819,US,2019-11-22
2820,customer_2820,BR,2020-06-13
2821,customer_2821,JP,2021-11-19
2822,customer_2822,GB,2019-02-15
2823,customer_2823,US,2021-09-15
2824,customer_2824,AU,2024-03-11
2825,customer_2825,JP,2022-08-09
2826,customer_2826,GB,2021-12-21
2827,customer_2827,IN,2022-05-04
2828,customer_2828,AU,2025-06-24
2829,customer_2829,BR,2022-07-25
2830,customer_2830,US,2022-08-28
2831,customer_2831,AU,2025-05-16
2832,customer_2832,GB,2020-01-29
2833,customer_2833,IN,2019-08-28
2834,customer_2834,JP,2022-01-29
2835,customer_2835,DE,2021-03-07
2836,customer_2836,JP,2020-05-22
2837,customer_2837,AU,2019-10-26
2838,customer_2838,AU,2025-01-04
2839,customer_2839,US,2023-03-16
2840,customer_2840,AU,2023-09-24
2841,customer_2841,DE,2019-10-23
2842,customer_2842,BR,2021-05-03
2843,customer_2843,GB,2023-04-02
2844,customer_2844,DE,2022-08-12
2845,customer_2845,DE,2023-10-04
2846,customer_2846,DE,2023-08-01
2847,customer_2847,GB,2021-10-30
2848,customer_2848,DE,2024-05-11
2849,customer_2849,IN,2020-10-11
2850,customer_2850,IN,2019-07-20
2851,customer_2851,US,2025-04-02
2852,customer_2852,DE,2019-02-26
2853,customer_2853,NP,2020-12-10
2854,customer_2854,NP,2019-10-14
2855,customer_2855,BR,2020-08-02
2856,customer_2856,NP,2021-09-14
2857,customer_2857,JP,2019-11-21
2858,customer_2858,GB,2022-03-12
2859,customer_2859,BR,2025-05-07
2860,customer_2860,DE,2019-12-08
2861,customer_2861,US,2025-05-05
2862,customer_2862,AU,2021-10-24
2863,customer_2863,GB,2023-01-21
2864,customer_2864,JP,2022-01-09
2865,customer_2865,NP,2021-03-02
2866,customer_2866,NP,2019-09-30
2867,customer_2867,IN,2023-01-23
2868,customer_2868,US,2025-04-10
2869,customer_2869,GB,2022-07-25
2870,customer_2870,US,2023-02-06
2871,customer_2871,IN,2023-05-29
2872,customer_2872,AU,2021-08-29
2873,customer_2873,GB,2019-10-29
2874,customer_2874,US,2022-06-21
2875,customer_2875,DE,2024-12-12
2876,customer_2876,JP,2021-02-24
2877,customer_2877,BR,2024-12-18
2878,customer_2878,AU,2024-11-05
2879,customer_2879,GB,2020-09-04
2880,customer_2880,AU,2022-12-08
2881,customer_2881,NP,2024-02-12
2882,customer_2882,US,2022-05-22
2883,customer_2883,JP,2023-10-15
2884,customer_2884,NP,2025-03-27
2885,customer_2885,IN,2023-04-18
2886,customer_2886,US,2024-09-25
2887,customer_2887,AU,2024-06-25
2888,customer_2888,NP,2024-07-25
2889,customer_2889,US,2024-10-31
2890,customer_2890,US,2020-07-18
2891,customer_2891,US,2019-02-15
2892,customer_2892,JP,2020-01-18
2893,customer_2893,IN,2020-09-16
2894,customer_2894,AU,2023-09-22
2895,customer_2895,IN,2022-06-28
2896,customer_2896,JP,2022-03-17
2897,customer_2897,BR,2019-01-23
2898,customer_2898,BR,2023-09-06
2899,customer_2899,GB,2021-06-29
2900,customer_2900,US,2024-03-16
2901,customer_2901,JP,2019-10-09
2902,customer_2902,GB,2021-01-08
2903,customer_2903,GB,2019-05-17
2904,customer_2904,JP,2020-12-12
2905,customer_2905,BR,2025-04-27
2906,customer_2906,GB,2022-05-12
2907,customer_2907,JP,2022-01-03
2908,customer_2908,AU,2020-11-14
2909,customer_2909,US,2020-10-24
2910,customer_2910,IN,2023-07-27
2911,customer_2911,NP,2025-09-28
2912,customer_2912,NP,2024-02-10
2913,customer_2913,DE,2024-01-17
2914,customer_2914,US,2022-03-26
2915,customer_2915,DE,2019-09-04
2916,customer_2916,DE,2023-12-15
2917,customer_2917,JP,2024-07-14
2918,customer_2918,AU,2022-06-30
2919,customer_2919,GB,2019-08-17
2920,customer_2920,DE,2023-11-18
2921,customer_2921,IN,2025-04-21
2922,customer_2922,GB,2020-07-16
2923,customer_2923,NP,2020-02-03
2924,customer_2924,JP,2024-01-22
2925,customer_2925,DE,2021-04-09
2926,customer_2926,US,2023-11-23
2927,customer_2927,JP,2023-10-24
2928,customer_2928,IN,2020-10-28
2929,customer_2929,US,2019-04-16
2930,customer_2930,BR,2022-10-21
2931,customer_2931,US,2021-10-16
2932,customer_2932,BR,2024-11-08
2933,customer_2933,US,2021-06-13
2934,customer_2934,DE,2020-09-15
2935,customer_2935,GB,2024-11-20
2936,customer_2936,US,2024-01-14
2937,customer_2937,GB,2023-03-26
2938,customer_2938,BR,2025-07-12
2939,customer_2939,AU,2024-05-11
2940,customer_2940,US,2024-12-05
2941,customer_2941,BR,2024-06-20
2942,customer_2942,AU,2021-09-30
2943,customer_2943,GB,2019-06-05
2944,customer_2944,US,2023-02-27
2945,customer_2945,GB,2024-03-27
2946,customer_2946,NP,2025-10-15
2947,customer_2947,JP,2023-09-01
2948,customer_2948,DE,2022-11-22
2949,customer_2949,JP,2022-12-10
2950,customer_2950,JP,2019-10-15
2951,customer_2951,NP,2019-01-19
2952,customer_2952,JP,2019-04-24
2953,customer_2953,AU,2025-03-12
2954,customer_2954,DE,2024-05-29
2955,customer_2955,IN,2020-10-12
2956,customer_2956,AU,2021-11-25
2957,customer_2957,NP,2022-04-24
2958,customer_2958,DE,2020-09-09
2959,customer_2959,JP,2021-11-22
2960,customer_2960,DE,2021-05-19
2961,customer_2961,AU,2023-10-03
2962,customer_2962,DE,2024-03-08
2963,customer_2963,AU,2019-09-04
2964,customer_2964,NP,2022-03-09
2965,customer_2965,BR,2025-10-14
2966,customer_2966,JP,2024-12-11
2967,customer_2967,US,2024-06-07
2968,customer_2968,US,2024-01-12
2969,customer_2969,BR,2019-01-11
2970,customer_2970,BR,2025-09-01
2971,customer_2971,JP,2024-01-12
2972,customer_2972,NP,2025-01-30
2973,customer_2973,JP,2025-03-22
2974,customer_2974,AU,2020-09-28
2975,customer_2975,NP,2019-02-04
2976,customer_2976,DE,2023-07-06
2977,customer_2977,DE,2022-02-21
2978,customer_2978,AU,2019-02-21
2979,customer_2979,IN,2020-11-08
2980,customer_2980,DE,2025-10-13
2981,customer_2981,BR,2021-06-27
2982,customer_2982,NP,2020-10-14
2983,customer_2983,GB,2023-06-25
2984,customer_2984,GB,2023-07-20
2985,customer_2985,BR,2021-04-10
2986,customer_2986,BR,2024-10-23
2987,customer_2987,BR,2022-12-21
2988,customer_2988,GB,2020-02-06
2989,customer_2989,AU,2021-03-23
2990,customer_2990,DE,2024-10-20
2991,customer_2991,DE,2019-08-12
2992,customer_2992,BR,2019-01-31
2993,customer_2993,US,2023-06-30
2994,customer_2994,GB,2022-01-09
2995,customer_2995,GB,2020-09-24
2996,customer_2996,BR,2022-03-26
2997,customer_2997,IN,2020-04-03
2998,customer_2998,IN,2021-07-24
2999,customer_2999,DE,2020-08-07
3000,customer_3000,BR,2023-01-05
3001,customer_3001,GB,2023-08-12
3002,customer_3002,BR,2025-04-06
3003,customer_3003,AU,2019-06-19
3004,customer_3004,AU,2021-03-28
3005,customer_3005,BR,2020-10-23
3006,customer_3006,IN,2022-12-19
3007,customer_3007,JP,2022-08-25
3008,customer_3008,DE,2025-01-02
3009,customer_3009,BR,2025-04-16
3010,customer_3010,GB,2024-04-16
3011,customer_3011,IN,2020-05-12
3012,customer_3012,JP,2019-04-12
3013,customer_3013,NP,2025-02-25
3014,customer_3014,BR,2025-06-14
3015,customer_3015,DE,2020-09-17
3016,customer_3016,DE,2019-04-27
3017,customer_3017,JP,2023-08-29
3018,customer_3018,US,2023-01-11
3019,customer_3019,JP,2025-01-31
3020,customer_3020,BR,2022-12-09
3021,customer_3021,IN,2024-03-15
3022,customer_3022,US,2024-05-19
3023,customer_3023,DE,2019-01-25
3024,customer_3024,US,2020-01-07
3025,customer_3025,IN,2024-05-04
3026,customer_3026,BR,2020-03-24
3027,customer_3027,NP,2020-05-30
3028,customer_3028,BR,2024-02-24
3029,customer_3029,US,2020-05-26
3030,customer_3030,AU,2020-01-09
3031,customer_3031,BR,2019-02-03
3032,customer_3032,IN,2022-03-19
3033,customer_3033,JP,2023-05-12
3034,customer_3034,NP,2024-01-04
3035,customer_3035,NP,2025-03-13
3036,customer_3036,AU,2023-06-17
3037,customer_3037,GB,2024-03-06
3038,customer_3038,US,2020-06-10
3039,customer_3039,IN,2021-05-01
3040,customer_3040,US,2021-01-29
3041,customer_3041,DE,2019-06-12
3042,customer_3042,IN,2025-08-19
3043,customer_3043,IN,2020-08-26
3044,customer_3044,JP,2022-01-26
3045,customer_3045,US,2021-06-11
3046,customer_3046,AU,2019-04-22
3047,customer_3047,BR,2025-03-08
3048,customer_3048,GB,2020-07-02
3049,customer_3049,US,2019-09-09
3050,customer_3050,BR,2021-05-06
3051,customer_3051,GB,2019-12-26
3052,customer_3052,US,2025-11-03
3053,customer_3053,GB,2020-04-17
3054,customer_3054,IN,2021-01-26
3055,customer_3055,GB,2020-11-08
3056,customer_3056,DE,2019-03-07
3057,customer_3057,GB,2019-02-02
3058,customer_3058,US,2022-07-06
3059,customer_3059,DE,2020-08-04
3060,customer_3060,IN,2019-07-29
3061,customer_3061,US,2020-12-29
3062,customer_3062,IN,2020-11-16
3063,customer_3063,DE,2021-11-26
3064,customer_3064,US,2025-10-16
3065,customer_3065,BR,2021-02-06
3066,customer_3066,JP,2023-10-28
3067,customer_3067,GB,2024-04-05
3068,customer_3068,BR,2019-05-07
3069,customer_3069,US,2022-06-07
3070,customer_3070,NP,2022-01-26
3071,customer_3071,DE,2022-06-23
3072,customer_3072,DE,2020-03-05
3073,customer_3073,US,2022-03-08
3074,customer_3074,GB,2019-11-04
3075,customer_3075,JP,2025-06-22
3076,customer_3076,BR,2023-01-07
3077,customer_3077,NP,2019-03-28
3078,customer_3078,GB,2022-06-18
3079,customer_3079,US,2025-05-04
3080,customer_3080,DE,2024-02-01
3081,customer_3081,DE,2020-11-13
3082,customer_3082,GB,2025-02-08
3083,customer_3083,IN,2020-04-08
3084,customer_3084,US,2020-09-08
3085,customer_3085,IN,2020-01-23
3086,customer_3086,IN,2025-04-26
3087,customer_3087,US,2023-11-28
3088,customer_3088,US,2022-07-18
3089,customer_3089,US,2023-07-28
3090,customer_3090,DE,2020-10-09
3091,customer_3091,IN,2019-06-26
3092,customer_3092,DE,2024-10-15
3093,customer_3093,BR,2025-08-07
3094,customer_3094,US,2019-03-30
3095,customer_3095,AU,2019-05-10
3096,customer_3096,GB,2022-10-30
3097,customer_3097,US,2019-04-18
3098,customer_3098,IN,2023-12-10
3099,customer_3099,US,2025-06-21
3100,customer_3100,IN,2020-11-30
3101,customer_3101,IN,2021-01-05
3102,customer_3102,US,2024-11-28
3103,customer_3103,NP,2021-06-09
3104,customer_3104,DE,2020-08-23
3105,customer_3105,BR,2019-07-30
3106,customer_3106,IN,2024-09-30
3107,customer_3107,GB,2025-05-03
3108,customer_3108,IN,2019-07-16
3109,customer_3109,AU,2024-06-30
3110,customer_3110,US,2020-02-04
3111,customer_3111,JP,2019-12-14
3112,customer_3112,GB,2021-08-10
3113,customer_3113,NP,2021-12-27
3114,customer_3114,AU,2024-11-05
3115,customer_3115,IN,2023-10-16
3116,customer_3116,DE,2019-12-28
3117,customer_3117,BR,2022-12-31
3118,customer_3118,BR,2024-12-28
3119,customer_3119,NP,2023-07-14
3120,customer_3120,GB,2020-07-28
3121,customer_3121,JP,2019-11-19
3122,customer_3122,AU,2022-02-05
3123,customer_3123,DE,2022-03-26
3124,customer_3124,JP,2021-05-31
3125,customer_3125,DE,2019-10-01
3126,customer_3126,AU,2019-10-23
3127,customer_3127,GB,2022-08-15
3128,customer_3128,AU,2025-06-18
3129,customer_3129,JP,2023-02-03
3130,customer_3130,GB,2021-12-31
3131,customer_3131,IN,2025-05-17
3132,customer_3132,DE,2023-09-22
3133,customer_3133,GB,2023-11-30
3134,customer_3134,NP,2022-12-09
3135,customer_3135,BR,2024-03-22
3136,customer_3136,NP,2022-06-08
3137,customer_3137,JP,2023-04-05
3138,customer_3138,DE,2023-03-22
3139,customer_3139,DE,2024-02-25
3140,customer_3140,DE,2025-02-23
3141,customer_3141,DE,2021-01-05
3142,customer_3142,DE,2023-10-15
3143,customer_3143,DE,2019-03-21
3144,customer_3144,JP,2022-08-24
3145,customer_3145,GB,2025-02-24
3146,customer_3146,JP,2023-06-01
3147,customer_3147,BR,2020-10-31
3148,customer_3148,GB,2023-02-24
3149,customer_3149,AU,2021-06-13
3150,customer_3150,NP,2021-12-18
3151,customer_3151,BR,2020-07-24
3152,customer_3152,US,2023-04-11
3153,customer_3153,US,2020-05-10
3154,customer_3154,GB,2022-01-13
3155,customer_3155,NP,2025-06-06
3156,customer_3156,GB,2024-03-09
3157,customer_3157,GB,2021-11-01
3158,customer_3158,AU,2025-08-19
3159,customer_3159,BR,2019-02-04
3160,customer_3160,GB,2025-07-27
3161,customer_3161,NP,2021-05-30
3162,customer_3162,AU,2024-08-13
3163,customer_3163,US,2025-06-26
3164,customer_3164,IN,2023-02-13
3165,customer_3165,US,2023-03-07
3166,customer_3166,DE,2024-02-17
3167,customer_3167,BR,2020-08-22
3168,customer_3168,IN,2020-03-21
3169,customer_3169,GB,2021-05-09
3170,customer_3170,JP,2022-04-12
3171,customer_3171,BR,2024-02-01
3172,customer_3172,AU,2020-10-05
3173,customer_3173,DE,2022-11-12
3174,customer_3174,IN,2019-01-09
3175,customer_3175,AU,2019-03-19
3176,customer_3176,JP,2025-08-13
3177,customer_3177,JP,2024-10-26
3178,customer_3178,IN,2024-11-29
3179,customer_3179,US,2021-04-01
3180,customer_3180,US,2022-07-08
3181,customer_3181,US,2023-08-14
3182,customer_3182,US,2020-09-27
3183,customer_3183,BR,2024-02-05
3184,customer_3184,NP,2023-09-29
3185,customer_3185,BR,2021-10-15
3186,customer_3186,AU,2021-12-23
3187,customer_3187,GB,2021-02-07
3188,customer_3188,DE,2024-07-01
3189,customer_3189,NP,2025-10-03
3190,customer_3190,GB,2025-11-03
3191,customer_3191,NP,2024-04-12
3192,customer_3192,BR,2021-05-22
3193,customer_3193,BR,2024-05-06
3194,customer_3194,US,2020-09-03
3195,customer_3195,BR,2025-02-19
3196,customer_3196,US,2020-10-30
3197,customer_3197,US,2021-10-04
3198,customer_3198,GB,2019-08-22
3199,customer_3199,AU,2019-07-23
3200,customer_3200,IN,2021-09-12
3201,customer_3201,AU,2022-10-07
3202,customer_3202,AU,2019-02-13
3203,customer_3203,GB,2024-10-16
3204,customer_3204,US,2019-10-13
3205,customer_3205,IN,2025-11-01
3206,customer_3206,BR,2020-11-10
3207,customer_3207,AU,2021-08-05
3208,customer_3208,GB,2020-02-04
3209,customer_3209,DE,2024-08-23
3210,customer_3210,US,2024-01-05
3211,customer_3211,AU,2019-07-16
3212,customer_3212,IN,2019-09-22
3213,customer_3213,IN,2023-03-03
3214,customer_3214,AU,2024-12-04
3215,customer_3215,JP,2019-10-02
3216,customer_3216,IN,2020-07-06
3217,customer_3217,NP,2022-09-25
3218,customer_3218,DE,2019-09-29
3219,customer_3219,AU,2021-01-31
3220,customer_3220,DE,2019-01-26
3221,customer_3221,BR,2022-06-01
3222,customer_3222,IN,2023-11-24
3223,customer_3223,GB,2021-10-26
3224,customer_3224,GB,2020-10-03
3225,customer_3225,JP,2021-11-26
3226,customer_3226,GB,2022-06-27
3227,customer_3227,JP,2020-02-19
3228,customer_3228,DE,2019-10-07
3229,customer_3229,BR,2020-03-30
3230,customer_3230,GB,2025-09-29
3231,customer_3231,GB,2023-12-13
3232,customer_3232,US,2019-11-10
3233,customer_3233,BR,2021-01-23
3234,customer_3234,NP,2021-10-26
3235,customer_3235,JP,2020-03-29
3236,customer_3236,JP,2024-10-30
3237,customer_3237,IN,2025-06-09
3238,customer_3238,AU,2020-09-04
3239,customer_3239,AU,2019-02-11
3240,customer_3240,NP,2020-10-29
3241,customer_3241,US,2022-12-27
3242,customer_3242,US,2024-07-14
3243,customer_3243,AU,2021-04-28
3244,customer_3244,JP,2020-11-14
3245,customer_3245,BR,2020-09-14
3246,customer_3246,GB,2019-01-08
3247,customer_3247,GB,2019-02-05
3248,customer_3248,NP,2021-12-05
3249,customer_3249,US,2023-03-24
3250,customer_3250,DE,2019-02-01
3251,customer_3251,IN,2020-05-15
3252,customer_3252,BR,2025-03-24
3253,customer_3253,US,2025-10-11
3254,customer_3254,IN,2023-05-24
3255,customer_3255,US,2022-07-28
3256,customer_3256,US,2022-12-28
3257,customer_3257,US,2021-07-15
3258,customer_3258,US,2020-05-18
3259,customer_3259,JP,2021-07-28
3260,customer_3260,DE,2023-10-16
3261,customer_3261,DE,2023-07-15
3262,customer_3262,DE,2023-08-21
3263,customer_3263,BR,2023-03-02
3264,customer_3264,GB,2019-06-01
3265,customer_3265,JP,2023-04-16
3266,customer_3266,BR,2025-01-11
3267,customer_3267,BR,2023-06-11
3268,customer_3268,BR,2022-12-19
3269,customer_3269,US,2020-07-13
3270,customer_3270,AU,2024-06-04
3271,customer_3271,US,2022-02-02
3272,customer_3272,DE,2020-10-19
3273,customer_3273,BR,2022-05-09
3274,customer_3274,DE,2019-11-02
3275,customer_3275,US,2025-05-04
3276,customer_3276,AU,2023-10-23
3277,customer_3277,NP,2021-03-27
3278,customer_3278,US,2024-06-07
3279,customer_3279,AU,2019-05-16
3280,customer_3280,BR,2021-08-23
3281,customer_3281,NP,2023-06-17
3282,customer_3282,GB,2019-03-01
3283,customer_3283,AU,2023-11-07
3284,customer_3284,NP,2024-08-07
3285,customer_3285,DE,2023-01-25
3286,customer_3286,DE,2020-05-30
3287,customer_3287,US,2024-02-16
3288,customer_3288,US,2021-04-27
3289,customer_3289,US,2024-01-14
3290,customer_3290,US,2023-04-20
3291,customer_3291,DE,2019-08-22
3292,customer_3292,DE,2019-09-07
3293,customer_3293,US,2019-02-07
3294,customer_3294,IN,2019-06-29
3295,customer_3295,US,2021-01-19
3296,customer_3296,GB,2019-03-06
3297,customer_3297,US,2025-06-04
3298,customer_3298,AU,2025-04-10
3299,customer_3299,JP,2020-03-07
3300,customer_3300,GB,2021-02-17
3301,customer_3301,BR,2024-01-30
3302,customer_3302,IN,2023-07-10
3303,customer_3303,JP,2022-12-25
3304,customer_3304,IN,2025-10-09
3305,customer_3305,NP,2023-04-24
3306,customer_3306,IN,2023-08-01
3307,customer_3307,IN,2022-06-09
3308,customer_3308,US,2022-08-05
3309,customer_3309,NP,2020-12-28
3310,customer_3310,AU,2022-07-26
3311,customer_3311,JP,2025-04-14
3312,customer_3312,DE,2021-07-31
3313,customer_3313,AU,2019-11-30
3314,customer_3314,US,2023-02-08
3315,customer_3315,DE,2024-05-16
3316,customer_3316,GB,2025-07-24
3317,customer_3317,BR,2022-09-17
3318,customer_3318,DE,2024-05-24
3319,customer_3319,IN,2020-09-18
3320,customer_3320,NP,2021-11-26
3321,customer_3321,NP,2021-11-13
3322,customer_3322,US,2021-04-11
3323,customer_3323,GB,2023-11-26
3324,customer_3324,BR,2025-01-17
3325,customer_3325,DE,2021-03-27
3326,customer_3326,GB,2019-12-06
3327,customer_3327,US,2024-08-25
3328,customer_3328,US,2024-10-24
3329,customer_3329,DE,2025-05-26
3330,customer_3330,AU,2020-09-29
3331,customer_3331,JP,2023-12-03
3332,customer_3332,GB,2023-11-25
3333,customer_3333,US,2024-05-29
3334,customer_3334,GB,2024-07-08
3335,customer_3335,NP,2025-07-09
3336,customer_3336,US,2022-04-07
3337,customer_3337,JP,2019-07-09
3338,customer_3338,NP,2020-04-25
3339,customer_3339,GB,2025-01-25
